0,0,Steve_Sleder,Ste_leder,1285455904,0,0
2,0,Steve_Sleder,Ste_leder,1285455904,684334,0
0,0,Steve_Vishwanath,Ste_anath,758823510,0,0
2,1,Steve_Vishwanath,Ste_anath,758823510,956576,0
0,0,Steve_Hong,Ste__Hong,510019995,0,0
2,2,Steve_Hong,Ste__Hong,510019995,823598,0
0,0,Steve_Zhuang,Ste_huang,1026578666,0,0
2,3,Steve_Zhuang,Ste_huang,1026578666,137631,0
0,0,Steve_Chandra,Ste_andra,101209352,0,0
2,4,Steve_Chandra,Ste_andra,101209352,1278575,0
0,0,Sumanth_Sleder,Sum_leder,457173084,0,0
2,5,Sumanth_Sleder,Sum_leder,457173084,1986159,0
0,0,Sumanth_Vishwanath,Sum_anath,1041123346,0,0
2,6,Sumanth_Vishwanath,Sum_anath,1041123346,840920,0
0,0,Sumanth_Hong,Sum__Hong,1085440054,0,0
2,7,Sumanth_Hong,Sum__Hong,1085440054,1064332,0
0,0,Sumanth_Zhuang,Sum_huang,164727033,0,0
2,8,Sumanth_Zhuang,Sum_huang,164727033,213457,0
0,0,Sumanth_Chandra,Sum_andra,1013768660,0,0
2,9,Sumanth_Chandra,Sum_andra,1013768660,566356,0
0,0,Rankyung_Sleder,Ran_leder,572531859,0,0
2,10,Rankyung_Sleder,Ran_leder,572531859,1920518,0
0,0,Rankyung_Vishwanath,Ran_anath,472283403,0,0
2,11,Rankyung_Vishwanath,Ran_anath,472283403,603381,0
0,0,Rankyung_Hong,Ran__Hong,909289987,0,0
2,12,Rankyung_Hong,Ran__Hong,909289987,679379,0
0,0,Rankyung_Zhuang,Ran_huang,102259273,0,0
2,13,Rankyung_Zhuang,Ran_huang,102259273,1278463,0
0,0,Rankyung_Chandra,Ran_andra,486357411,0,0
2,14,Rankyung_Chandra,Ran_andra,486357411,894150,0
0,0,Zhou_Sleder,Zho_leder,677586067,0,0
2,15,Zhou_Sleder,Zho_leder,677586067,1681309,0
0,0,Zhou_Vishwanath,Zho_anath,1106703999,0,0
2,16,Zhou_Vishwanath,Zho_anath,1106703999,1555972,0
0,0,Zhou_Hong,Zho__Hong,1435425053,0,0
2,17,Zhou_Hong,Zho__Hong,1435425053,802305,0
0,0,Zhou_Zhuang,Zho_huang,725839826,0,0
2,18,Zhou_Zhuang,Zho_huang,725839826,1059903,0
0,0,Zhou_Chandra,Zho_andra,996097303,0,0
2,19,Zhou_Chandra,Zho_andra,996097303,697703,0
0,0,Abishek_Sleder,Abi_leder,1334060785,0,0
2,20,Abishek_Sleder,Abi_leder,1334060785,1288217,0
0,0,Abishek_Vishwanath,Abi_anath,1316154708,0,0
2,21,Abishek_Vishwanath,Abi_anath,1316154708,1866579,0
0,0,Abishek_Hong,Abi__Hong,673363405,0,0
2,22,Abishek_Hong,Abi__Hong,673363405,281300,0
0,0,Abishek_Zhuang,Abi_huang,325209641,0,0
2,23,Abishek_Zhuang,Abi_huang,325209641,682829,0
0,0,Abishek_Chandra,Abi_andra,52135998,0,0
2,24,Abishek_Chandra,Abi_andra,52135998,1693697,0
2,0,Steve_Sleder,Ste_leder,1285455904,-685334,0
9,0.00,Steve_Sleder,Ste_leder,1285455904,-684334.0,0
2,1,Steve_Vishwanath,Ste_anath,758823510,-957576,0
2,2,Steve_Hong,Ste__Hong,510019995,1.0,0
9,3.00,Steve_Zhuang,Ste_huang,1026578666,-137627.0,0
2,4,Steve_Chandra,Ste_andra,101209352,-0.5,0
2,5,Sumanth_Sleder,Sum_leder,457173084,-0.25,0
2,7,Sumanth_Hong,Sum__Hong,1085440054,0.5,0
2,8,Sumanth_Zhuang,Sum_huang,164727033,-0.75,0
2,8,Sumanth_Zhuang,Sum_huang,164727033,-0.5,0
2,9,Sumanth_Chandra,Sum_andra,1013768660,-0.25,0
2,9,Sumanth_Chandra,Sum_andra,1013768660,-1.0,0
2,13,Rankyung_Zhuang,Ran_huang,102259273,0.0,0
2,14,Rankyung_Chandra,Ran_andra,486357411,-895150,0
2,16,Zhou_Vishwanath,Zho_anath,1106703999,-0.25,0
2,19,Zhou_Chandra,Zho_andra,996097303,0.25,0
2,19,Zhou_Chandra,Zho_andra,996097303,-0.75,0
9,19.00,Zhou_Chandra,Zho_andra,996097303,-697685.0,0
9,20.00,Abishek_Sleder,Abi_leder,1334060785,-1288197.5,0
2,21,Abishek_Vishwanath,Abi_anath,1316154708,-0.25,0
492,21,Abishek_Vishwanath,Abi_anath,1316154708,0,0
2,21,Abishek_Vishwanath,Abi_anath,1316154708,-0.5,0
2,23,Abishek_Zhuang,Abi_huang,325209641,-683829,0
